#Table1
ra,dec,l,b,u,g,r,i,z,redshift
245.510933494375,48.0272939323955,74.810859492494,44.4347378894248,17.60577,16.84676,16.55401,16.41351,16.30983,0.008115712
227.37845750655,54.634250853885,90.0993569213379,52.7755065594548,17.8313,16.83144,16.49995,16.34315,16.23411,0.01029442
173.183610943589,61.8268664794504,138.213450830797,52.9038964709777,15.42807,14.09987,13.57542,13.28801,13.10872,0.01083798
162.697378643804,61.4443112876482,144.971899633225,50.2052548627585,18.86658,17.5999,17.04567,16.78095,16.64349,0.01700293
253.226565532851,36.0874819345149,58.8941644386447,38.6231554675397,18.59371,17.39474,17.07421,16.92853,16.89561,0.003023826
174.649374624159,62.9706541921499,136.335982800451,52.2206581204952,17.88225,16.78733,16.39541,16.16769,16.02716,0.01164913
227.381581222299,54.5064886210073,89.9213440408951,52.8444145962778,15.30505,13.36391,12.50803,12.09876,11.79739,0.01085145
232.065594004113,52.8435389782816,85.339365191744,51.2558813455211,18.58858,17.69421,17.37633,17.21591,17.08742,0.01917152
173.168478088713,62.4598012870904,137.708603004006,52.3500434173111,18.2427,17.2711,16.94812,16.78718,16.66391,0.01267591
184.049166762025,63.4428228377651,129.501345579755,53.2337637273611,17.67077,17.25985,17.05393,16.94923,16.809,0.00929534
227.312340576988,1.92142579640326,1.47118900927028,48.4825087839514,17.95439,16.39875,15.7108,15.36191,15.21472,0.005751215
202.568705886297,-1.94868294128756,322.300678969112,59.4546340737473,18.88282,17.98871,17.59979,17.47329,17.42025,0.01435999
202.61201402743,-1.5301607942929,322.629032910542,59.8412932936044,19.15572,17.76507,17.36688,17.19203,17.01622,0.01344549
351.787218471619,14.4010759745273,94.1322097643851,-43.70692362515,19.07557,17.93111,17.50068,17.30471,17.14683,0.01426729
119.488410347947,31.0147842634033,190.040570209673,26.9510362242473,18.769,17.69955,17.21664,16.99616,16.78123,0.01728479
178.847893190551,54.6573302032395,139.524192266061,60.6287110407336,15.89099,14.85261,14.43418,14.23787,14.20344,0.002839373
120.177760019293,35.4593502868085,185.376997037301,28.7064695286309,18.77132,17.82414,17.47978,17.32743,17.14963,0.01759621
170.686083648529,57.4414221040626,144.160469231309,55.8795239607379,18.59364,17.61945,17.36843,17.26444,17.16438,0.01034019
174.648658553985,57.8741534399015,140.548353213374,56.6928807658447,15.94729,15.27179,15.2849,15.60551,15.5453,0.003170719
178.834136493649,51.1263600258508,143.049743132282,63.7546120564464,16.70969,15.96632,15.62398,15.48731,15.34884,0.0118069
154.022470188475,47.7654460916872,168.021591156448,53.4738239989599,18.20144,17.11927,16.68271,16.53779,16.4144,0.01083331
151.676882503425,51.2733150481543,163.590814512026,50.7845753647858,17.99189,17.48717,17.40651,17.43633,17.3453,0.01622112
142.071913234394,48.5160726429102,170.101556270845,45.5859673983085,15.89074,14.96438,14.47824,14.24969,14.02633,0.01574849
138.823496538627,48.6661971626004,170.340080622989,43.4390254275902,18.0268,17.41961,17.8396,18.73269,18.68405,0.009320828
138.815174875725,48.6648798279502,170.342831633176,43.4337384939128,17.06272,16.31605,16.08117,15.6826,15.8973,0.009272248
135.967118888012,47.3306767002989,172.391483133238,41.6634532464366,18.23054,17.16871,16.86302,16.62313,16.51371,0.01426386
151.694592740755,46.3845923320836,171.021989677479,52.40117403061,17.24766,16.20494,15.7843,15.5932,15.42118,0.008008628
187.744510063803,51.6099320248661,130.521531762783,65.2159011176962,17.60697,16.25741,15.69576,15.43348,15.25898,0.01792265
175.609575173562,51.5979983532692,146.269220716291,62.290264282852,15.6831,14.16618,13.57738,13.2544,13.24423,0.003268541
142.066004630251,40.1495358508108,182.09914000986,46.3878860331574,18.96019,17.94968,17.58454,17.39053,17.23493,0.01435518
119.5206129145,26.5706593742481,194.765067774012,25.6061195112575,16.2236,15.19978,14.81084,14.58238,14.39536,0.01524246
184.004763654031,59.5078189573462,131.188222060891,57.0492107078623,16.30778,15.27877,14.91846,14.71848,14.55789,0.01467622
175.596387346967,7.81788117036658,259.480187871794,64.6917765286017,18.79674,17.84017,17.56493,17.44432,17.39058,0.01943749
182.687442675742,7.86808240176312,274.473351260401,68.4617599338082,18.91368,17.89081,17.49453,17.38933,17.23101,0.006815297
184.001687596659,8.20223083258252,277.392571584177,69.2980229421,16.30122,14.9709,14.38098,14.09831,13.93513,0.00238512
160.61997645068,8.37952145982544,238.444170045273,54.2122002780667,18.60337,17.53199,17.07851,16.85401,16.73337,0.01955664
139.241608937509,6.71507741302743,224.56130092862,35.2826205883299,18.24901,16.63815,15.89314,15.54112,15.257,0.018582
187.737971458914,11.4835102324966,284.846983908144,73.631649593627,14.72895,13.26772,12.60043,12.26148,12.09524,0.001714305
204.80521880539,-1.12091859807661,326.994839466519,59.4998045025525,16.35221,15.29284,14.81925,14.58858,14.40168,0.01482851
225.981897894561,0.432124810888365,358.458447085546,48.4854643961077,16.87993,16.60884,16.604,16.73685,16.66611,0.005289246
225.98428172019,0.42959997833407,358.458095801619,48.4819998854503,17.37293,16.67231,16.44412,16.50912,16.48517,0.005270182
225.959158487878,0.978303702845517,359.044223341423,48.8717728569904,17.44868,16.45744,16.17594,16.07168,15.88943,0.006975475
160.730994403218,-0.140296201592136,249.068775732982,48.8138395704708,17.93038,16.92947,16.4762,16.27013,16.09891,0.007884246
178.903953234089,1.23718155767638,273.260540793922,60.8516837472849,15.64934,13.86293,13.31251,12.98771,12.92699,0.006288003
18.9762245556697,13.3533584488287,132.039894668371,-49.0851510731376,16.52204,14.67386,13.84595,13.43541,13.13825,0.01395918
20.3777679585245,14.5049978988909,133.78732615601,-47.7318125461538,16.37169,14.98879,14.31122,13.96667,13.69107,0.01403548
53.3727613375789,-7.55233578355105,193.539837105532,-46.9433591500814,17.093,15.97165,15.49111,15.24842,15.06318,0.01724303
53.0015233683042,-6.01188059304329,191.362705937091,-46.4160697044788,18.74359,17.57054,17.10159,16.88077,16.76774,0.01801404
178.190742206205,-1.64944694455662,274.450377607646,57.9405003326221,19.01426,17.92207,17.49654,17.30766,17.18764,0.01936841
178.154976439536,-2.46941711974289,275.03304328097,57.1815824404723,15.03115,14.52879,14.52338,14.99244,14.92864,0.003470415
178.156986795906,-2.46842214523523,275.03564675932,57.1833240150888,16.01299,15.63742,15.7283,16.05361,16.00773,0.003533093
134.836781007446,0.861739611995558,227.982699589974,28.5631767636351,18.08981,17.09797,16.7853,16.59592,16.51985,0.0131003
114.807313533153,37.6768694512478,181.715402648442,25.1207584684798,19.12838,17.98919,17.60802,17.49091,17.68852,0.01191037
114.893878383129,38.0282655161245,181.362326027601,25.2822840040148,18.10386,17.2228,16.8982,16.76441,16.69571,0.01167478
222.442070784725,60.398533114121,100.055184696111,51.1496261686687,16.22655,15.27382,14.84221,14.66117,14.49414,0.00772539
128.117240119933,52.6061635103462,165.934840596442,36.3623631593438,15.80384,14.62531,13.88158,13.53881,13.22326,0.01694143
198.822659521752,67.1763032501501,119.35347849457,49.7860405191818,16.78648,15.59648,15.17024,14.92366,14.86014,0.01933924
229.823443384199,60.5766210063729,96.5750548522408,48.2890082701682,18.96848,17.99427,17.69445,17.57787,17.5153,0.008547464
219.992738583868,2.74787826982211,354.407284525756,54.3894064914801,18.74516,17.54632,17.21243,16.9205,17.16796,0.005873261
229.805506287629,2.54497186625198,4.54119312081515,46.9557331633378,17.24843,15.9242,15.27346,14.95882,14.71306,0.006261031
184.13872566951,3.52144956706569,281.978566621593,64.9643868674451,19.15156,17.81906,17.42151,17.20536,17.16741,0.01935939
235.498128523933,0.712785100979562,7.3438190461855,41.3253262030086,16.42721,14.85829,14.06281,13.63178,13.38982,0.006394573
52.9783300191725,-7.514149014985,193.186008141949,-47.2537545812449,19.35021,17.94904,17.50652,17.33933,17.21415,0.008404014
20.4171496438349,-9.16416354579268,146.025552926203,-70.6681756774366,18.49953,16.72788,16.03839,15.68226,15.42907,0.01841301
52.9211537412749,-5.87664834280763,191.135208571084,-46.4074086057324,18.97267,17.83548,17.40477,17.17741,16.99717,0.01767081
6.46870956639094,-9.66177256367285,102.676704925079,-71.5210907115489,16.45742,14.55387,13.70405,13.28529,12.94576,0.01734963
136.014103965884,51.3403830634122,167.058750190263,41.3094328019418,17.71671,16.52388,16.10779,16.00177,15.84465,0.01296395
173.217977401017,5.72734962058974,258.275660056667,61.5849262640387,17.21723,15.2989,14.29007,13.77771,13.37385,0.01804693
184.112429911173,6.05213325762914,279.8198148871,67.340331565192,18.51717,17.89553,17.77898,17.75352,17.65851,0.006802679
160.686813557844,0.149067789754857,248.705059801479,48.9826939065464,18.36872,17.28433,16.87689,16.65065,16.51387,0.01494482
254.870440307625,39.2264299229201,63.0642269162916,37.7278978161072,17.80254,16.73243,16.39972,16.23764,16.07747,0.006866951
178.148322410972,59.0832212564999,136.590269451204,56.4574335508002,17.3748,16.39035,15.92243,15.75011,15.57386,0.01083784
184.625387003827,4.30678502187525,282.490887152964,65.8627513561888,17.35564,16.18119,15.78642,15.5837,15.48292,0.0190838
184.616997525143,5.61579665322241,281.421947270934,67.1003906229501,17.48598,16.44307,16.02576,15.81961,15.71457,0.005957602
184.628719367531,5.55946726467665,281.497584841282,67.0509833100749,15.75987,14.57821,14.12256,13.88302,13.74259,0.002929823
184.63217311075,5.84980369466332,281.259893705396,67.3263285824459,18.72025,17.31287,16.63645,16.32948,16.23745,0.007616709
226.587867878209,55.1450118175431,91.2215307692814,52.8634416791848,18.17698,16.86969,16.48356,16.32305,16.21213,0.01102798
160.774405287069,59.7700577031502,147.896150489771,50.6801079860557,18.92622,17.61647,17.00042,16.67998,16.40472,0.01892653
178.91145213583,61.7777044135296,134.146523387006,54.1191826257629,17.09718,16.30436,15.9581,15.82927,15.68298,0.006503428
170.786551232682,62.8126858699622,138.936792419547,51.4844879275577,18.13068,16.58791,15.69266,15.2545,14.84683,0.01115635
177.579692469505,62.0525918598081,134.952261347555,53.6262675963677,17.28087,16.03775,15.5847,15.34445,15.28541,0.01279891
167.465598098345,62.2918177286164,141.418585961657,51.0349987313711,15.98106,14.34588,13.46031,13.02525,12.62313,0.01587776
225.959641556424,1.12681622601223,359.21189145203,48.9713620489483,17.64942,15.94994,15.18717,14.80194,14.54376,0.005234256
348.109554435062,13.7265719820037,89.3887971328905,-42.6059251989979,16.49001,14.77911,13.96202,13.54661,13.17732,0.01639483
349.015793857539,13.7848795574695,90.4680679928565,-42.9947241411623,19.17485,17.95389,17.40685,17.13559,16.89402,0.01502715
348.089249523726,14.6093905175946,89.9658533071644,-41.8331783312942,15.95022,13.98311,12.95123,12.46963,12.13093,0.01621998
348.983110125787,13.1961859186813,90.0307447341047,-43.4907948281997,15.47523,13.46365,12.58026,12.11451,11.82748,0.01433449
348.094558060461,14.50630393277,89.9024928973999,-41.9249811955292,18.56879,16.97005,16.25154,15.8869,15.66353,0.0166204
348.098976239068,14.5468658111124,89.9347679760881,-41.8920171840327,17.86046,16.16893,15.39101,15.02529,14.7547,0.01576062
22.1559954844902,-0.0693197018727611,142.723198835637,-61.5038614687749,17.79939,16.01814,15.20275,14.81802,14.49044,0.01893702
170.760103220981,53.6959566109493,148.42755838648,58.8366040274763,17.26046,16.07072,15.66892,15.46778,15.32359,0.009327394
135.990837272888,44.2500460463639,176.515739628888,41.8063093860981,17.11171,15.88316,15.4727,15.29475,15.3722,0.006247003
184.11404292524,57.8771803077478,131.869244339573,58.640092126526,16.80116,14.99188,14.199,13.80429,13.53654,0.01618418
178.936868656753,58.5046084213524,136.331718248566,57.1514523728901,18.8123,17.7971,17.4575,17.28428,17.16617,0.01061403
182.726989066604,58.5778057748144,132.833081739189,57.7646894403842,18.51738,17.35286,16.92137,16.73746,16.63572,0.009839613
143.170697719872,43.2009935653875,177.588027277163,47.0424780564288,18.6111,17.24387,16.4857,16.06418,15.66672,0.01764259
160.716250998123,50.1051452971507,161.032710145239,56.4255850397427,17.71008,16.79901,16.51242,16.3686,16.25987,0.00541341
136.051489573241,41.1828754956958,180.632012893855,41.8312008009393,18.26513,17.22533,16.96013,16.80676,16.76671,0.01688509
149.503831755552,47.3245983546833,170.220953791387,50.7041956487851,16.87655,15.84278,15.65772,15.62825,15.66664,0.001632758
182.752835495343,52.832472358939,136.538589627913,63.2148626554367,17.73636,17.10381,16.89513,16.90602,16.84556,0.003030047
178.16316350682,50.0377750629652,145.153400099513,64.4780630508637,16.65004,15.3258,14.85673,14.6875,14.67235,0.003358301
159.947235744537,47.9334649021828,164.93818090064,57.0444247086924,16.56553,16.28661,16.79406,16.4061,16.46489,0.005140886
173.234765016867,50.241846705363,150.610987944067,62.4573063372772,16.35257,14.71677,13.99736,13.63262,13.37964,0.009780148
135.369218821482,3.72058674455253,225.447288797931,30.4575001298863,16.04751,14.09395,13.21758,12.76984,12.45925,0.01274111
177.572333518166,59.2795651164474,136.927246181117,56.1562955803618,18.2406,16.87788,16.28614,16.0145,15.81364,0.01155796
177.59952820516,59.6193421807028,136.649979064124,55.8536294382217,17.2297,16.0685,15.54922,15.3095,15.07291,0.01129551
173.249788845049,6.71623765465929,256.988161633434,62.3679053998719,17.04622,15.24577,14.40927,13.96349,13.65738,0.01787259
184.140745630253,7.46209463830925,278.530608440177,68.6654002007741,14.80277,12.73992,11.75747,11.29157,11.01681,0.008620848
126.107617485169,4.24768600539302,219.997521748645,22.5878882936722,16.30509,14.52472,13.76361,13.38139,13.10678,0.01362075
176.27300815426,8.46952347131707,259.778860690646,65.6177978044845,15.44527,13.66965,12.81428,12.35488,12.02777,0.01493499
176.262822941349,8.46627363082725,259.764475382143,65.6090358557371,17.42985,16.67284,17.16726,22.97798,24.56498,0.01422896
184.63363090482,8.75572790483109,278.450441958753,70.0477078788391,17.71865,16.78609,16.56993,16.45032,16.3911,0.0138336
176.240198228787,9.06342285153697,258.815056346214,66.0629708433115,18.20589,17.22202,16.7181,16.55029,16.35956,0.01981541
176.278050437238,9.50255848949075,258.198840457244,66.4271438798434,18.35958,17.37305,17.04195,16.76783,16.99183,0.01344317
184.141772163473,10.2063340666116,275.377379838115,71.1881477187686,18.24334,17.46618,17.25694,17.19102,17.12326,0.006908709
184.607997145435,58.048722910121,131.299666462297,58.5402358683529,17.96747,16.68707,16.21658,16.00955,15.86001,0.01640131
170.829669106672,-0.922615527642561,262.29317320825,54.8412062478477,15.69127,14.54646,13.93482,13.61743,13.33033,0.008728048
217.394196789285,-0.0182377339389632,347.941992159122,54.0457189420662,15.4657,14.38725,14.03195,13.83978,13.80825,0.005175699
172.128652143359,0.782509611635281,262.421730972066,56.9835135349588,18.83185,17.71084,17.24497,16.97152,16.86215,0.01992587
27.250262559043,13.211113607795,143.8390144813,-47.3103488744043,15.90291,13.91836,13.04076,12.58004,12.26262,0.01680718
178.308747876945,-3.40894546613569,275.992556579329,56.3878135833696,17.03192,16.27125,16.01098,15.95015,15.83997,0.004143043
187.95003910514,-2.97030428137048,293.228473991775,59.530891526478,16.40619,15.5625,15.26598,15.15536,15.02893,0.007776042
185.514326917212,-2.61673029349085,288.391665962488,59.4229711006138,17.07088,15.18774,14.37642,13.97974,13.65852,0.01842744
180.01218122677,-2.1173557289045,277.961115149369,58.2408550451224,19.05699,17.91512,17.4,17.13769,16.97395,0.01921482
170.835311313409,-3.13076943007824,264.429100561241,53.0257927203993,18.41083,17.35544,16.93118,16.70964,16.48585,0.009000656
153.736304836758,60.7657021888194,149.968087556299,47.3163010375619,17.16294,16.0752,15.73972,15.5868,15.44164,0.01029377
130.039472403673,52.4559660295776,166.059027670582,37.5371024654561,15.83253,13.99374,13.17442,12.7342,12.43323,0.0165656
200.346166314391,0.342420268203473,319.190292703574,62.265061942645,15.8206,14.09433,13.16303,12.69433,12.34099,0.01842461
138.334175463968,54.633499832193,162.393691813816,42.1282651503852,17.41599,16.33659,15.96033,15.7486,15.6043,0.01273383
141.231851835179,55.8967001337217,160.174528259363,43.4195723958363,15.71238,14.56385,14.06327,13.79163,13.63699,0.01102848
126.683555832318,48.8086837307146,170.619820994994,35.4427301358133,17.57189,16.19626,15.76915,15.57934,15.82041,0.01031153
124.505957368451,47.8525592764591,171.682054377633,33.943711750837,16.56254,15.32738,14.77095,14.50853,14.27956,0.01036783
157.861769883815,64.25705587891,144.217209518814,46.6675140363952,18.6675,17.52238,17.15616,16.89705,16.93504,0.00572598
153.751924403626,65.1399035108444,144.858816256212,44.7538765329242,15.38926,14.01041,13.44628,13.17077,12.91435,0.01101215
134.20294942791,55.7615935784639,161.515426652777,39.6007356292318,18.39845,16.99052,16.53961,16.35358,16.23876,0.01505108
181.112774001836,1.89597113991114,276.90817569783,62.3696175630173,14.58201,12.56521,11.62917,11.18628,10.87663,0.01971865
181.122795365866,1.93997447948917,276.890960316394,62.4140355119202,18.00661,16.24098,15.44617,15.05443,14.76689,0.01726595
181.124502115368,2.44850141508597,276.458262948607,62.8820965794195,18.16422,16.86621,16.30913,16.09222,15.93354,0.01999686
181.12843527547,2.34338768107929,276.557428296578,62.7871519241606,17.49652,16.52011,16.05894,15.87302,15.68786,0.0199654
181.134124766215,2.45310915466488,276.473609774084,62.8901423405752,18.535,16.81051,16.02659,15.68343,15.4081,0.01996723
185.490831976067,2.34508437602463,285.788475941812,64.2312835790314,16.4923,15.31481,14.69071,14.45008,14.19331,0.006105036
181.141788929963,1.80160597662229,277.044889770405,62.2940157700073,16.1547,14.26806,13.46974,13.08324,12.78859,0.01868214
181.126150092311,1.68400232996141,277.111992450119,62.1795697956013,18.82611,17.75554,17.33059,17.10715,16.95691,0.0188877
327.272053910869,-7.27088289980655,48.9858711022138,-42.495442225918,16.69649,15.49054,15.08633,14.90176,14.8119,0.01772907
9.29402667637031,-9.456987539469,111.475139677132,-72.0107311984529,15.63629,14.81313,14.45897,14.3341,14.18789,0.01744276
355.305537642011,-10.9916989354924,73.9002421768057,-66.9141237597791,17.01011,15.96224,15.64094,15.45578,15.31821,0.0180971
358.177636327893,-11.0147502131851,79.5151781730095,-68.7786433200666,18.71261,17.59272,17.31885,17.1437,17.11297,0.01792808
27.2951757620775,-10.4264800076433,164.834198731202,-68.4627061252872,14.7449,12.85672,11.82622,11.36309,10.95449,0.00582317
27.2931551819972,-10.0612334291741,164.236251077287,-68.1718358868372,15.6971,14.22591,13.73827,13.49679,13.55911,0.006647565
47.8239320514015,-8.08003702439353,189.587015314998,-51.8320547188887,17.37252,16.42193,15.97904,15.79268,15.65277,0.01327064
42.2949453465961,-7.82346688884683,183.716082366379,-56.0939868219696,15.80975,14.99993,14.87428,15.00991,15.07066,0.00458437
47.7665422709748,-7.36728033330571,188.59100661893,-51.4723333220989,17.37199,16.05179,15.52471,15.25566,15.05985,0.01757544
17.4174422339672,-9.37797723595206,137.419239404048,-71.7350139607989,18.57014,17.49923,17.07487,16.92763,16.75009,0.01647007
42.2965265893294,-8.47465451213096,184.642764746989,-56.4934983464574,18.74911,17.93854,17.76716,17.65674,17.8254,0.004800091
145.510751201163,57.4896765293697,157.003011957907,45.1220999345961,18.4385,17.51002,17.20019,17.07151,17.06415,0.003875865
153.737893142502,59.853187837093,151.093214226278,47.8227097945959,17.74142,16.95599,16.82423,16.8072,16.70012,0.007326741
27.2605535408057,12.9275178466125,143.990207424798,-47.5750583762801,17.74999,16.03906,15.22711,14.81351,14.52211,0.01737405
27.2866080499404,13.0590126631169,143.961865114447,-47.4425104594094,17.1056,15.17469,14.27648,13.7922,13.58068,0.01742502
153.746458094426,59.8175526096787,151.134105193348,47.8458384167186,17.64843,16.91654,16.7805,16.86432,16.82587,0.007198241
163.998946546191,62.2454299026718,143.418507781053,50.0408352870136,18.74486,17.74936,17.45731,17.30514,17.24088,0.01596083
161.653556949847,63.2241862998542,143.596611095302,48.5922337078396,13.61616,12.28366,11.75535,11.41548,11.29823,0.003377221
146.495045653532,3.14519430632156,233.095068933056,39.6611639977045,16.22511,15.05073,14.49527,14.20119,13.98248,0.01972413
170.828518406322,3.95522527272793,256.84621863759,58.703347635802,17.74446,16.28453,15.71532,15.46763,15.28511,0.005278126
169.536364418387,4.61611169309226,254.153883294346,58.3544386969561,16.81759,15.80715,15.46376,15.31914,15.39684,0.007807925
185.545652545393,4.95189431646302,284.188302307234,66.7529783707692,17.08351,15.58137,14.97279,14.72226,14.58982,0.006559785
184.77696420385,5.72595901889048,281.717438699623,67.2564026752688,15.53548,13.96431,13.16432,12.73784,12.41985,0.008989573
184.752278764638,6.09460842323779,281.343426367143,67.5968339637367,16.31265,14.66694,14.00011,13.70149,13.41004,0.005301699
134.219311788178,47.9898971336964,171.609348026118,40.4500161139039,18.45664,16.71836,15.8886,15.43551,15.06674,0.01788575
134.185573404088,48.1168230682464,171.444353018978,40.4209045746972,17.87769,16.79144,16.31421,16.07518,15.86976,0.01771022
121.853502525535,39.194461873626,181.525970617281,30.8407322387333,14.32035,13.22199,12.7068,12.41257,12.24716,0.01305732
181.137846091805,64.438266570071,131.106536084999,51.9395615713833,15.47657,14.23539,13.71621,13.07682,12.66206,0.005025584
217.412576404329,3.26630813452859,351.717201463744,56.5303310138166,15.1713,13.84781,13.05117,12.71058,12.52453,0.005505524
218.389540625447,3.27466110871587,353.017609734175,55.8759304051053,18.20374,17.15429,16.77056,16.57399,16.43279,0.01432775
217.418545291403,4.06261501985922,352.708786096027,57.1131734807282,25.71455,16.27442,16.00975,15.90833,15.83008,0.007871658
218.35910555147,4.4552964810012,354.449566119884,56.7500664978398,15.21151,15.35474,15.01269,14.68819,16.63562,0.005268558
209.088823792412,5.3289478009432,341.160070992489,63.2753542668696,18.66766,17.07748,16.43003,16.08392,15.9558,0.004680309
200.318729676342,57.8983133792433,115.282079797955,58.7847348496667,17.24905,16.35103,16.1288,16.07437,16.22195,0.007100593
172.128327381352,58.5618583038529,141.908853290331,55.4054415520998,13.99941,13.15988,12.64513,12.34595,12.03045,0.009989776
172.139217274757,58.5628338667695,141.899576469937,55.4077807968048,14.33296,13.36799,12.55859,12.3262,11.97852,0.0104561
169.515165693602,58.7470434887851,143.647087641668,54.4647655293449,17.93407,16.47749,15.85749,15.58473,15.33906,0.006171753
184.791142218897,3.8565250451377,283.207837930413,65.4847935323894,14.8669,14.25497,14.04826,14.33746,14.23487,0.005133121
187.920328319872,3.92631476988331,290.581147390257,66.3230800543538,14.80215,13.67911,12.99105,12.65574,12.27166,0.01510862
187.987434934669,3.88934779406436,290.762199807122,66.299464982877,17.37082,16.28493,15.86706,15.61292,15.51276,0.01492591
188.373235259188,3.7939192843695,291.746507189504,66.2751007953511,16.97345,15.66243,15.20922,14.87657,14.80155,0.003076965
185.505346083335,5.10003045939346,283.982037687536,66.8832226962004,15.99434,14.4163,13.62951,13.21404,12.89335,0.006278903
209.04992972559,5.01486076158927,340.705773350069,63.0343885888776,14.82761,12.70106,11.83447,11.4386,11.24123,0.0042253
209.039066901695,5.54272475646798,341.332487853415,63.4807438986564,20.66177,17.24802,17.12359,17.50371,17.68484,0.003655356
200.380265650126,62.2434148386451,116.9019596309,54.5313790976748,17.69896,16.65908,16.3193,16.1812,16.08028,0.01004128
185.509709525955,63.4049587757212,128.444982940074,53.4076181956013,17.90456,17.09792,16.82341,16.65338,16.46458,0.005600305
343.303417280099,-10.4973336684586,58.0961162037583,-57.5964490218078,16.72881,15.54901,15.13187,14.92711,14.85146,0.01713612
336.877916819088,-9.66499711817458,53.2390895487083,-51.8609690188864,15.97032,15.42982,15.31832,15.39972,15.30593,0.005663755
333.497711986783,-1.18514891829927,60.7143342175953,-44.2174364748528,18.55555,17.45187,16.97513,16.73814,16.59401,0.01006955
327.236353890647,-0.345563000744427,56.6171222621619,-38.6948621751069,17.88142,16.35235,15.51282,15.05929,14.6714,0.01583428
21.7071090718218,-0.975276733625062,142.387576523502,-62.502573322322,16.79644,15.71409,15.03045,14.66372,14.30096,0.01618756
175.467804631179,52.6402506200134,145.182052521799,61.3788932901107,18.4929,17.39672,17.02622,16.8373,16.69795,0.01909637
177.47689437168,51.7363718151056,143.995782514392,62.8021607873851,17.51091,16.78172,16.49225,16.42235,16.30799,0.003132266
122.822952436336,29.5089375682082,192.613327771509,29.2777338704638,16.89052,14.93905,14.0445,13.62321,13.28738,0.01990372
123.559594838309,28.6583591009728,193.760507613182,29.6523118897464,18.70149,17.38915,16.96718,16.7511,16.63993,0.01981951
127.374994443148,31.6754838159817,191.348271396963,33.6227083327222,15.9604,14.52256,13.77659,13.38539,13.10211,0.0182753
123.051942886325,29.428296230281,192.766818575232,29.4461204240116,18.1255,16.95094,16.51963,16.28173,16.11705,0.01979719
186.611520008615,49.1111506576718,133.657803165972,67.4934930875395,19.00022,17.87468,17.58125,17.42341,17.28044,0.01182773
223.636446419247,42.3854425487333,72.343665342586,60.7124210372505,17.91768,16.17477,15.41729,15.04377,14.75773,0.01845371
176.811461393851,50.5016376203967,146.245144613628,63.6216708415593,18.35634,17.27259,16.80229,16.61883,16.4546,0.01886356
151.635459399218,46.0931986757419,171.499759995872,52.4422746724222,18.14159,17.20972,16.87756,16.74859,16.65004,0.01354733
176.763421312969,58.7422283023535,138.024040136399,56.4596351302437,17.31137,16.23327,15.68944,15.41242,15.15238,0.01098227
176.750643619916,7.32420123286118,262.329088864072,64.9850201891573,18.82823,17.79257,17.49421,17.37824,17.34108,0.01435138
183.911615278501,8.28702570155291,277.066499752555,69.3413362903451,16.72624,15.84036,15.64087,15.52135,15.57343,0.008597363
128.654987507085,4.47116890495072,221.075275459763,24.9392285840494,17.53222,16.7075,16.35579,16.19174,16.04327,0.01332177
184.310493040397,8.94225885203931,277.375749465542,70.0985515628337,16.85661,15.35633,14.79062,14.51667,14.48296,0.00500844
191.273593024578,10.9008626829091,297.373982628034,73.7040304763344,16.31204,14.74116,14.0279,14.09253,14.16407,0.003554798
177.427655594736,49.9302354744842,146.211038647307,64.3157460755331,16.55577,15.35091,14.75676,14.47085,14.28148,0.01889234
159.607090266404,47.7101507023212,165.493455697937,56.9417820291766,17.33504,16.55762,16.31091,16.24128,16.157,0.005261534
190.716060968126,54.9823422476821,125.560996546127,62.1022618480571,18.85378,17.68611,17.18317,17.01521,16.93355,0.01596873
190.717142251735,54.8560183537045,125.57895147215,62.2283086734503,15.61903,13.76271,12.92374,12.48087,12.12174,0.01514396
190.677748990989,55.1455279781823,125.582742254276,61.9379243729218,16.05318,14.43159,13.61522,13.22191,12.95179,0.01644203
190.71936643054,55.1458080164331,125.532269174223,61.9393417583919,16.32194,15.24923,14.67777,14.42261,14.16192,0.01604812
191.274974055369,55.9051700967145,124.775815484474,61.2005256312532,17.39526,16.37581,15.94339,15.73311,15.52623,0.01536205
215.996535891589,49.8364266558608,91.1915115118977,61.2009460201731,18.00329,17.07092,16.76215,16.60981,16.44239,0.00726659
234.462882401032,43.5012942111597,70.1131106348911,52.8076920183729,18.19608,17.27372,16.8472,16.67561,16.61068,0.01705841
215.459320282215,50.3883735270383,92.5084067229927,61.0627093971986,18.18666,17.2181,16.78713,16.64107,16.52943,0.00792337
254.567004195385,25.8171503470343,46.6188928486438,35.3317227992445,18.51568,17.25911,16.74478,16.49199,16.45617,0.00236405
223.679016909,52.4291387237118,89.1311571508295,55.8372007427765,17.11536,16.53396,16.37333,16.50795,16.38903,0.01090824
208.688403566992,58.6663158047148,108.0042885656,56.589258347591,16.48257,15.64555,15.53651,15.55231,15.51555,0.005779225
208.696258079098,58.6649986545366,107.996576053517,56.5886393412668,24.84257,17.86408,16.40655,16.03743,16.00905,0.005373368
128.625296298608,30.6641446657475,192.837349813366,34.4253067450401,18.80832,17.67537,17.12426,16.83002,16.58618,0.01995257
121.678815989171,26.1615228554307,195.892918339316,27.3052405444781,18.53799,17.30396,16.79116,16.53426,16.42266,0.01402193
122.759333416729,27.0764264053061,195.249872624305,28.5082523110137,18.51619,17.40755,17.0231,16.81309,16.7668,0.01880912
